Index,Source,Species,Tissue,Batch,FragPipe_result,Contaminant,Protein,Protein ID,Entry Name,Gene,Length,Is Decoy,Is Contaminant,Organism,Protein Description,Protein Existence,Coverage,Protein Probability,Top Peptide Probability,Protein Qvalue,Total Peptides,Unique Peptides,Razor Peptides,Total Spectral Count,Unique Spectral Count,Razor Spectral Count,Total Intensity,Unique Intensity,Razor Intensity,Razor Assigned Modifications,Razor Observed Modifications,Indistinguishable Proteins
501,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1A03G0073700.1,TraesCS1A03G0073700.1,TraesCS1A03G0073700.1,,343,False,False,,TraesCS1A03G0073700.1,,5.83,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS1B03G0084700.1, TraesCS1D03G0064100.1"
502,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1A03G0193000.1,TraesCS1A03G0193000.1,TraesCS1A03G0193000.1,,219,False,False,,TraesCS1A03G0193000.1,,9.13,0.9976,0.9989,0.0,1,0,1,2,0,2,0,0,0,,,"TraesCS1A03G0193100.1, TraesCS1B03G0260500.1, TraesCS1B03G0260800.1, TraesCS1D03G0185900.1, TraesCS2A03G0085500.1, TraesCS2D03G1120900.1, TraesCS2D03G1120900.2, TraesCS2D03G1314000.1"
503,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1A03G0637500.1,TraesCS1A03G0637500.1,TraesCS1A03G0637500.1,,512,False,False,,TraesCS1A03G0637500.1,,4.3,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS1B03G0725000.1, TraesCS1D03G0596300.1, TraesCS1D03G0596300.2"
504,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1A03G0778700.1,TraesCS1A03G0778700.1,TraesCS1A03G0778700.1,,478,False,False,,TraesCS1A03G0778700.1,,3.77,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS1A03G0778700.2, TraesCS1B03G0892400.1, TraesCS1D03G0745400.1, TraesCS1D03G0745400.2"
505,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2A03G0232600.1,TraesCS2A03G0232600.1,TraesCS2A03G0232600.1,,408,False,False,,TraesCS2A03G0232600.1,,7.84,0.9976,0.9989,0.0,1,1,1,1,1,1,0,0,0,,,
506,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2A03G0234000.1,TraesCS2A03G0234000.1,TraesCS2A03G0234000.1,,470,False,False,,TraesCS2A03G0234000.1,,4.04,0.9976,0.9989,0.0,1,0,1,3,0,3,0,0,0,,,TraesCS2D03G0239700.1
507,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2A03G0236400.1,TraesCS2A03G0236400.1,TraesCS2A03G0236400.1,,81,False,False,,TraesCS2A03G0236400.1,,19.75,0.9976,0.9989,0.0,1,0,1,3,0,3,0,0,0,"8M(15.9949), N-term(42.0106)",,"TraesCS2B03G0125100.1, TraesCS2B03G0326300.1, TraesCS2D03G0242000.1, TraesCS3B03G0078200.1, TraesCS4A03G0308700.1, TraesCS4B03G0030400LC.1, TraesCS4D03G0415800.1, TraesCS6B03G0399600LC.1"
508,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2A03G0254300.1,TraesCS2A03G0254300.1,TraesCS2A03G0254300.1,,305,False,False,,TraesCS2A03G0254300.1,,6.89,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,TraesCS2B03G0350900LC.1
509,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2A03G0283700.1,TraesCS2A03G0283700.1,TraesCS2A03G0283700.1,,1124,False,False,,TraesCS2A03G0283700.1,,1.69,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS2B03G0393800.1, TraesCS2D03G0297800.1, TraesCS2D03G0297800.2"
510,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2A03G0294400.1,TraesCS2A03G0294400.1,TraesCS2A03G0294400.1,,691,False,False,,TraesCS2A03G0294400.1,,1.59,0.9976,0.9989,0.0,1,0,1,9,0,9,0,0,0,,,"TraesCS2B03G0412800.1, TraesCS2D03G0313500.1"
511,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2A03G0354500.1,TraesCS2A03G0354500.1,TraesCS2A03G0354500.1,,369,False,False,,TraesCS2A03G0354500.1,,5.69,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS2A03G0354500.2, TraesCS2B03G0473900.1, TraesCS2D03G0370400.1"
512,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2A03G0685200.1,TraesCS2A03G0685200.1,TraesCS2A03G0685200.1,,225,False,False,,TraesCS2A03G0685200.1,,8.89,0.9976,0.9989,0.0,1,1,1,1,1,1,0,0,0,,,
513,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2A03G0757700.1,TraesCS2A03G0757700.1,TraesCS2A03G0757700.1,,357,False,False,,TraesCS2A03G0757700.1,,4.76,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS2B03G0834100.1, TraesCS2D03G0698800.1"
514,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2A03G1152000.1,TraesCS2A03G1152000.1,TraesCS2A03G1152000.1,,471,False,False,,TraesCS2A03G1152000.1,,3.4,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS2B03G1308200.1, TraesCS2D03G1101000.1"
515,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2A03G1208600.1,TraesCS2A03G1208600.1,TraesCS2A03G1208600.1,,270,False,False,,TraesCS2A03G1208600.1,,4.44,0.9976,0.9989,0.0,2,0,2,2,0,2,0,0,0,,,"TraesCS2B03G1379400.1, TraesCS2D03G1162800.1"
516,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2A03G1328200.1,TraesCS2A03G1328200.1,TraesCS2A03G1328200.1,,113,False,False,,TraesCS2A03G1328200.1,,17.7,0.9976,0.9989,0.0,1,1,1,1,1,1,0,0,0,N-term(42.0106),,
517,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2B03G0173000.1,TraesCS2B03G0173000.1,TraesCS2B03G0173000.1,,322,False,False,,TraesCS2B03G0173000.1,,5.59,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,TraesCS2D03G0125400.1
518,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2B03G1138200.1,TraesCS2B03G1138200.1,TraesCS2B03G1138200.1,,320,False,False,,TraesCS2B03G1138200.1,,6.56,0.9976,0.9989,0.0,1,0,1,2,0,2,0,0,0,,,TraesCS2D03G0959700.1
519,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3A03G0235500.1,TraesCS3A03G0235500.1,TraesCS3A03G0235500.1,,438,False,False,,TraesCS3A03G0235500.1,,4.11,0.9976,0.9989,0.0,1,0,1,2,0,2,0,0,0,,,"TraesCS3A03G0235500.2, TraesCS3A03G0235500.3"
520,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3A03G0259900.1,TraesCS3A03G0259900.1,TraesCS3A03G0259900.1,,319,False,False,,TraesCS3A03G0259900.1,,10.03,0.9976,0.9989,0.0,1,0,1,2,0,2,0,0,0,,,"TraesCS3B03G0327700.1, TraesCS3D03G0252000.1"
521,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3A03G0407700.1,TraesCS3A03G0407700.1,TraesCS3A03G0407700.1,,953,False,False,,TraesCS3A03G0407700.1,,1.89,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS3A03G0407700.2, TraesCS3A03G0407700.3, TraesCS3A03G0407700.4, TraesCS3B03G0494900.1, TraesCS3B03G0494900.2, TraesCS3B03G0494900.3, TraesCS3B03G0494900.4, TraesCS3B03G0494900.5, TraesCS3D03G0388200.1, TraesCS3D03G0388200.2, TraesCS3D03G0388200.3, TraesCS3D03G0388200.4, TraesCS4A03G0485300.1, TraesCS4A03G0485300.2, TraesCS4A03G0485300.3, TraesCS4A03G0485300.4"
522,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3A03G0460300.1,TraesCS3A03G0460300.1,TraesCS3A03G0460300.1,,439,False,False,,TraesCS3A03G0460300.1,,4.33,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS3B03G0532300.1, TraesCS3D03G0423100.1"
523,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3A03G0555900.1,TraesCS3A03G0555900.1,TraesCS3A03G0555900.1,,488,False,False,,TraesCS3A03G0555900.1,,4.71,0.9976,0.9989,0.0,1,0,1,2,0,2,0,0,0,,,"TraesCS3B03G0640300.1, TraesCS3D03G0516800.1"
524,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3A03G0745700.1,TraesCS3A03G0745700.1,TraesCS3A03G0745700.1,,212,False,False,,TraesCS3A03G0745700.1,,9.43,0.9976,0.9989,0.0,1,0,1,4,0,4,0,0,0,,,"TraesCS3B03G0850700.1, TraesCS3D03G0686600.1"
525,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3A03G0870500.1,TraesCS3A03G0870500.1,TraesCS3A03G0870500.1,,832,False,False,,TraesCS3A03G0870500.1,,2.4,0.9976,0.9989,0.0,1,0,1,2,0,2,0,0,0,,,"TraesCS3A03G0870600.1, TraesCS3B03G0993200.1"
526,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3D03G0325900.1,TraesCS3D03G0325900.1,TraesCS3D03G0325900.1,,788,False,False,,TraesCS3D03G0325900.1,,2.28,0.9976,0.9989,0.0,1,1,1,1,1,1,0,0,0,,,
527,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3D03G0702700.1,TraesCS3D03G0702700.1,TraesCS3D03G0702700.1,,360,False,False,,TraesCS3D03G0702700.1,,5.56,0.9976,0.9989,0.0,1,0,1,2,0,2,0,0,0,,,TraesCS3D03G0702700.2
528,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0003200.1,TraesCS4A03G0003200.1,TraesCS4A03G0003200.1,,227,False,False,,TraesCS4A03G0003200.1,,11.45,0.9976,0.9989,0.0,1,0,1,2,0,2,0,0,0,N-term(42.0106),,"TraesCS4B03G0793700.1, TraesCS4D03G0710900.1"
529,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0165200.1,TraesCS4A03G0165200.1,TraesCS4A03G0165200.1,,889,False,False,,TraesCS4A03G0165200.1,,3.04,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS4A03G0165200.2, TraesCS4B03G0610300.1, TraesCS4B03G0610300.2, TraesCS4B03G0610300.3, TraesCS4D03G0540900.1, TraesCS4D03G0540900.2"
530,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0230700.1,TraesCS4A03G0230700.1,TraesCS4A03G0230700.1,,110,False,False,,TraesCS4A03G0230700.1,,22.73,0.9976,0.9989,0.0,1,0,1,2,0,2,0,0,0,N-term(42.0106),,"TraesCS4B03G0539300LC.1, TraesCS4D03G0478200.1"
531,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0377400.1,TraesCS4A03G0377400.1,TraesCS4A03G0377400.1,,539,False,False,,TraesCS4A03G0377400.1,,3.9,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS4A03G0377400.2, TraesCS4B03G0467800.1, TraesCS4B03G0467800.2, TraesCS4B03G0467800.3"
532,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0378200.1,TraesCS4A03G0378200.1,TraesCS4A03G0378200.1,,266,False,False,,TraesCS4A03G0378200.1,,7.14,0.9976,0.9989,0.0,1,0,1,2,0,2,0,0,0,,,"TraesCS4A03G0378200.2, TraesCS4A03G0378200.3, TraesCS4B03G0428600.1, TraesCS4B03G0428600.2, TraesCS4D03G0351900.1, TraesCS4D03G0351900.2"
533,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0451500.1,TraesCS4A03G0451500.1,TraesCS4A03G0451500.1,,368,False,False,,TraesCS4A03G0451500.1,,7.88,0.9976,0.9989,0.0,1,0,1,3,0,3,0,0,0,N-term(42.0106),,"TraesCS4B03G0343200.1, TraesCS4D03G0330600.1, TraesCS4D03G0330600.2"
534,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0487900.1,TraesCS4A03G0487900.1,TraesCS4A03G0487900.1,,264,False,False,,TraesCS4A03G0487900.1,,7.58,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS4A03G0487900.2, TraesCS4A03G0487900.3, TraesCS4D03G0265800.1, TraesCS4D03G0265800.2"
535,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0746500.1,TraesCS4A03G0746500.1,TraesCS4A03G0746500.1,,902,False,False,,TraesCS4A03G0746500.1,,1.88,0.9976,0.9989,0.0,1,0,1,2,0,2,0,0,0,,,"TraesCS4A03G0746500.2, TraesCS4A03G0746500.3"
536,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0768200.1,TraesCS4A03G0768200.1,TraesCS4A03G0768200.1,,463,False,False,,TraesCS4A03G0768200.1,,4.1,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS4B03G0018100.1, TraesCS4D03G0012800.1"
537,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0852900.1,TraesCS4A03G0852900.1,TraesCS4A03G0852900.1,,389,False,False,,TraesCS4A03G0852900.1,,5.14,0.9976,0.9989,0.0,1,1,1,5,5,5,0,0,0,,,
538,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0915900.1,TraesCS4A03G0915900.1,TraesCS4A03G0915900.1,,410,False,False,,TraesCS4A03G0915900.1,,8.29,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS7D03G0157300.1, TraesCS7D03G0157300.2"
539,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0703900.1,TraesCS4D03G0703900.1,TraesCS4D03G0703900.1,,308,False,False,,TraesCS4D03G0703900.1,,5.84,0.9976,0.9989,0.0,1,1,1,2,2,2,0,0,0,,,
540,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5A03G0067100.1,TraesCS5A03G0067100.1,TraesCS5A03G0067100.1,,435,False,False,,TraesCS5A03G0067100.1,,16.78,0.9976,0.9898,0.00768245838668,3,1,1,6,1,1,0,0,0,,,
541,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5A03G0072900.1,TraesCS5A03G0072900.1,TraesCS5A03G0072900.1,,263,False,False,,TraesCS5A03G0072900.1,,7.6,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,TraesCS5D03G0096000.1
542,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5A03G0103900.1,TraesCS5A03G0103900.1,TraesCS5A03G0103900.1,,404,False,False,,TraesCS5A03G0103900.1,,2.23,0.9976,0.9989,0.0,1,0,1,2,0,2,0,0,0,,,TraesCS5D03G0120600.1
543,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5A03G0416400.1,TraesCS5A03G0416400.1,TraesCS5A03G0416400.1,,158,False,False,,TraesCS5A03G0416400.1,,20.25,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,TraesCS5A03G0416400.2
544,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5A03G0585000.1,TraesCS5A03G0585000.1,TraesCS5A03G0585000.1,,148,False,False,,TraesCS5A03G0585000.1,,14.86,0.9976,0.9989,0.0,1,0,1,2,0,2,0,0,0,,,"TraesCS5B03G0599800.1, TraesCS5D03G0551400.1"
545,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5A03G0591300.1,TraesCS5A03G0591300.1,TraesCS5A03G0591300.1,,710,False,False,,TraesCS5A03G0591300.1,,2.96,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS5B03G0606700.1, TraesCS5B03G0606700.2, TraesCS5D03G0546800.1, TraesCS5D03G0546800.2"
546,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5B03G0042300.1,TraesCS5B03G0042300.1,TraesCS5B03G0042300.1,,225,False,False,,TraesCS5B03G0042300.1,,15.56,0.9976,0.9989,0.0,1,1,1,1,1,1,0,0,0,,,
547,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5B03G0435500.1,TraesCS5B03G0435500.1,TraesCS5B03G0435500.1,,779,False,False,,TraesCS5B03G0435500.1,,3.59,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS5B03G0435500.2, TraesCS5B03G0435500.3, TraesCS5B03G0435500.4, TraesCS5D03G0408800.1, TraesCS5D03G0408800.2, TraesCS5D03G0408800.3, TraesCS5D03G0408800.4"
548,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5B03G0992400.1,TraesCS5B03G0992400.1,TraesCS5B03G0992400.1,,480,False,False,,TraesCS5B03G0992400.1,,3.54,0.9976,0.9989,0.0,1,1,1,1,1,1,0,0,0,,,
549,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6A03G0283500.1,TraesCS6A03G0283500.1,TraesCS6A03G0283500.1,,348,False,False,,TraesCS6A03G0283500.1,,8.91,0.9976,0.9989,0.0,1,1,1,1,1,1,0,0,0,,,
550,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6A03G0604200.1,TraesCS6A03G0604200.1,TraesCS6A03G0604200.1,,415,False,False,,TraesCS6A03G0604200.1,,5.54,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS6B03G0767400.2, TraesCS6D03G0531800.1"
551,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6A03G0768700.1,TraesCS6A03G0768700.1,TraesCS6A03G0768700.1,,341,False,False,,TraesCS6A03G0768700.1,,7.62,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS6B03G0915600.1, TraesCS6B03G0915600.2, TraesCS6D03G0651900.1"
552,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6A03G0854900.1,TraesCS6A03G0854900.1,TraesCS6A03G0854900.1,,378,False,False,,TraesCS6A03G0854900.1,,5.82,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS6B03G1022200.1, TraesCS6D03G0724000.1"
553,PXD004720,bread wheat,embryo,single,protein,no,TraesCS7A03G0646400.1,TraesCS7A03G0646400.1,TraesCS7A03G0646400.1,,304,False,False,,TraesCS7A03G0646400.1,,7.24,0.9976,0.9989,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS7B03G0470600.1, TraesCS7D03G0626200.1"
554,PXD004720,bread wheat,embryo,single,protein,no,TraesCS7D03G1173700LC.1,TraesCS7D03G1173700LC.1,TraesCS7D03G1173700LC.1,,119,False,False,,TraesCS7D03G1173700LC.1,,10.92,0.9976,0.9989,0.0,1,1,1,24,24,24,0,0,0,,,
555,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1A03G0517100.1,TraesCS1A03G0517100.1,TraesCS1A03G0517100.1,,405,False,False,,TraesCS1A03G0517100.1,,7.9,0.9974,0.9988,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS1B03G0606600.1, TraesCS1D03G0502200.1"
556,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1A03G0541300.1,TraesCS1A03G0541300.1,TraesCS1A03G0541300.1,,568,False,False,,TraesCS1A03G0541300.1,,4.75,0.9974,0.9988,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS1A03G0541300.2, TraesCS1A03G0541300.3, TraesCS1B03G0630700.1, TraesCS1B03G0630700.2, TraesCS1B03G0630700.3, TraesCS1D03G0521900.1, TraesCS1D03G0521900.2, TraesCS1D03G0521900.3, TraesCS1D03G0521900.4"
557,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2A03G0475600.1,TraesCS2A03G0475600.1,TraesCS2A03G0475600.1,,435,False,False,,TraesCS2A03G0475600.1,,5.29,0.9974,0.9988,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS2A03G0475600.2, TraesCS2A03G0475600.3, TraesCS2B03G0597800.1, TraesCS2B03G0597800.2, TraesCS2B03G0597800.3, TraesCS2B03G0597800.4, TraesCS2D03G0481800.1, TraesCS2D03G0481800.2, TraesCS2D03G0481800.3, TraesCS2D03G0481800.4, TraesCS2D03G0481800.5"
558,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2A03G0705800.1,TraesCS2A03G0705800.1,TraesCS2A03G0705800.1,,321,False,False,,TraesCS2A03G0705800.1,,8.1,0.9974,0.9988,0.0,1,0,1,2,0,2,0,0,0,,,"TraesCS2B03G0785300.1, TraesCS2B03G0785300.2, TraesCS2B03G0785300.3, TraesCS2D03G0653100.1"
559,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2B03G0766500.3,TraesCS2B03G0766500.3,TraesCS2B03G0766500.3,,224,False,False,,TraesCS2B03G0766500.3,,8.93,0.9974,0.9988,0.0,1,1,1,1,1,1,0,0,0,,,
560,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3A03G0014800.1,TraesCS3A03G0014800.1,TraesCS3A03G0014800.1,,663,False,False,,TraesCS3A03G0014800.1,,3.47,0.9974,0.9988,0.0,1,1,1,1,1,1,0,0,0,,,
561,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0109900.1,TraesCS4A03G0109900.1,TraesCS4A03G0109900.1,,530,False,False,,TraesCS4A03G0109900.1,,4.91,0.9974,0.9988,0.0,1,0,1,2,0,2,0,0,0,,,"TraesCS4A03G0109900.2, TraesCS4B03G0671600.1, TraesCS4B03G0671600.2, TraesCS4D03G0594900.1"
562,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0189100.1,TraesCS4A03G0189100.1,TraesCS4A03G0189100.1,,158,False,False,,TraesCS4A03G0189100.1,,11.39,0.9974,0.9988,0.0,1,0,1,2,0,2,0,0,0,3M(15.9949),,"TraesCS4A03G0189400.1, TraesCS4B03G0585000.1, TraesCS4D03G0519200.1, TraesCS4D03G0520700.1"
563,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5A03G0501400.1,TraesCS5A03G0501400.1,TraesCS5A03G0501400.1,,225,False,False,,TraesCS5A03G0501400.1,,9.78,0.9974,0.9988,0.0,1,0,1,2,0,2,0,0,0,,,"TraesCS5B03G0501500.1, TraesCS5D03G0463700.1"
564,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5A03G0933400.1,TraesCS5A03G0933400.1,TraesCS5A03G0933400.1,,173,False,False,,TraesCS5A03G0933400.1,,6.94,0.9974,0.9988,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS5B03G0983500.1, TraesCS5D03G0892100.1"
565,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5D03G1154600.1,TraesCS5D03G1154600.1,TraesCS5D03G1154600.1,,387,False,False,,TraesCS5D03G1154600.1,,5.17,0.9974,0.9988,0.0,1,1,1,3,3,3,0,0,0,,,
566,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6A03G0093800.1,TraesCS6A03G0093800.1,TraesCS6A03G0093800.1,,494,False,False,,TraesCS6A03G0093800.1,,4.45,0.9974,0.9988,0.0,1,0,1,2,0,2,0,0,0,,,"TraesCS6A03G0093800.2, TraesCS6B03G0133900.1, TraesCS6B03G0133900.2, TraesCS6D03G0101500.1, TraesCS6D03G0101500.2, TraesCS6D03G0101500.3"
567,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6A03G0860200.1,TraesCS6A03G0860200.1,TraesCS6A03G0860200.1,,458,False,False,,TraesCS6A03G0860200.1,,5.46,0.9974,0.9988,0.0,1,0,1,2,0,2,0,0,0,,,"TraesCS6B03G1030400.1, TraesCS6B03G1030400.2"
568,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1A03G0370700.1,TraesCS1A03G0370700.1,TraesCS1A03G0370700.1,,326,False,False,,TraesCS1A03G0370700.1,,6.13,0.9972,0.9987,0.0,1,0,1,3,0,3,0,0,0,,,"TraesCS1A03G0370700.2, TraesCS1B03G0413600.1, TraesCS1B03G0413600.2, TraesCS1D03G0322500.1"
569,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2A03G1018700.1,TraesCS2A03G1018700.1,TraesCS2A03G1018700.1,,320,False,False,,TraesCS2A03G1018700.1,,6.56,0.9972,0.9987,0.0,1,1,1,1,1,1,0,0,0,,,
570,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3A03G0190200.1,TraesCS3A03G0190200.1,TraesCS3A03G0190200.1,,200,False,False,,TraesCS3A03G0190200.1,,6.5,0.9972,0.9987,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS3B03G0230100.1, TraesCS3D03G0169100.1"
571,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3A03G0407200.1,TraesCS3A03G0407200.1,TraesCS3A03G0407200.1,,541,False,False,,TraesCS3A03G0407200.1,,5.36,0.9972,0.9987,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS3B03G0494500.1, TraesCS3D03G0387900.1"
572,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3A03G0969800.1,TraesCS3A03G0969800.1,TraesCS3A03G0969800.1,,670,False,False,,TraesCS3A03G0969800.1,,3.28,0.9972,0.9987,0.0,1,0,1,2,0,2,0,0,0,,,"TraesCS3A03G0969800.2, TraesCS3B03G1115400LC.1, TraesCS3D03G0906400.1, TraesCS3D03G0906400.2"
573,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3A03G1049300.1,TraesCS3A03G1049300.1,TraesCS3A03G1049300.1,,213,False,False,,TraesCS3A03G1049300.1,,9.86,0.9972,0.9987,0.0,1,0,1,1,0,1,0,0,0,,,"TraesCS3B03G1214600.1, TraesCS3D03G0978800.1"
574,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3D03G0430000LC.1,TraesCS3D03G0430000LC.1,TraesCS3D03G0430000LC.1,,125,False,False,,TraesCS3D03G0430000LC.1,,9.6,0.9972,0.9987,0.0,1,1,1,8,8,8,0,0,0,,,
575,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0806500.1,TraesCS4D03G0806500.1,TraesCS4D03G0806500.1,,885,False,False,,TraesCS4D03G0806500.1,,0.9,0.9972,0.9987,0.0,1,1,1,1,1,1,0,0,0,,,
576,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5A03G0217400.1,TraesCS5A03G0217400.1,TraesCS5A03G0217400.1,,195,False,False,,TraesCS5A03G0217400.1,,10.26,0.9972,0.9987,0.0,1,0,1,1,0,1,0,0,0,N-term(42.0106),,"TraesCS5B03G0232700.1, TraesCS5B03G0232700.2, TraesCS5D03G0235600.1"
577,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5A03G0942400.1,TraesCS5A03G0942400.1,TraesCS5A03G0942400.1,,480,False,False,,TraesCS5A03G0942400.1,,3.54,0.9972,0.9987,0.0,1,0,1,1,0,1,0,0,0,,,TraesCS5D03G0900300.1
578,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6A03G0965800.1,TraesCS6A03G0965800.1,TraesCS6A03G0965800.1,,736,False,False,,TraesCS6A03G0965800.1,,2.04,0.9972,0.9987,0.0,1,0,1,2,0,2,0,0,0,,,"TraesCS6B03G1182300.1, TraesCS6B03G1182300.2, TraesCS6D03G0845400.1, TraesCS6D03G0845400.2, TraesCS6D03G0845400.3, TraesCS6D03G0845400.4, TraesCS6D03G0845400.5"
579,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6B03G0036400.1,TraesCS6B03G0036400.1,TraesCS6B03G0036400.1,,1070,False,False,,TraesCS6B03G0036400.1,,0.75,0.9972,0.9987,0.0,1,0,1,1,0,1,0,0,0,,,TraesCS6D03G0027900LC.1
